,InvoiceNo,Quantity,CustomerID,TotalSum,CohortMonth,CohortIndex
55589,579161,25,17379.0,4.75,2011-11,1
55590,540188,25,16771.0,10.5,2011-01,1
55591,538403,10,17211.0,12.5,2010-12,1
55592,548978,11,15727.0,23.1,2010-12,5
55593,539044,2,15727.0,250.0,2010-12,1
55594,552545,6,13320.0,11.7,2011-05,1
55595,574733,8,17082.0,23.6,2011-01,11
55596,579491,4,14723.0,16.6,2010-12,12
55597,541362,4,17730.0,19.8,2011-01,1
55598,561888,12,14092.0,15.0,2010-12,8
55599,555500,1,15508.0,1.25,2011-04,3
55600,541213,6,15033.0,7.5,2011-01,1
55601,575040,48,13381.0,13.919999999999998,2011-02,10
55602,537131,1,15716.0,5.95,2010-12,1
55603,566245,12,13426.0,5.04,2011-01,9
55604,578373,6,17451.0,17.700000000000003,2011-08,4
55605,556023,1,14527.0,8.5,2010-12,7
55606,571433,6,13015.0,22.5,2011-04,7
55607,567128,12,18055.0,5.04,2010-12,10
55608,567612,12,17164.0,10.2,2011-03,7
55609,537465,15,17735.0,63.75,2010-12,1
55610,546662,6,16782.0,17.700000000000003,2010-12,4
55611,556776,1,14730.0,2.89,2011-03,4
55612,552823,6,14731.0,4.9799999999999995,2011-05,1
55613,545933,3,13908.0,14.850000000000001,2011-03,1
55614,547785,12,13097.0,15.0,2010-12,4
55615,564315,2,14730.0,7.5,2011-03,6
55616,573315,4,17839.0,5.0,2011-10,1
55617,545683,1,14903.0,1.65,2011-03,1
55618,580720,4,14629.0,5.0,2011-10,3
55619,575334,6,14493.0,12.48,2011-07,5
55620,579472,1,13521.0,0.65,2011-11,1
55621,537694,2,14901.0,4.2,2010-12,1
55622,538917,4,17449.0,17.0,2010-12,1
55623,538967,24,13495.0,102.0,2010-12,1
55624,572487,10,15801.0,8.5,2011-08,3
55625,580647,6,14083.0,22.5,2010-12,13
55626,553845,10,17675.0,16.5,2010-12,6
55627,574673,24,15555.0,4.5600000000000005,2010-12,12
55628,540947,72,15939.0,76.32000000000001,2011-01,1
55629,549120,4,14587.0,6.6,2011-01,4
55630,541886,12,15039.0,15.0,2010-12,2
55631,550783,10,13485.0,19.5,2011-04,1
55632,569401,12,15111.0,15.0,2010-12,11
55633,578515,2,16885.0,2.5,2010-12,12
55634,536571,24,14696.0,15.600000000000001,2010-12,1
55635,564268,3,16968.0,17.85,2011-08,1
55636,576841,2,17368.0,0.78,2011-01,11
55637,544942,8,15544.0,15.6,2010-12,3
55638,558232,10,17841.0,3.9000000000000004,2010-12,7
55639,573898,3,14562.0,17.85,2011-02,10
55640,544459,1,17838.0,7.95,2010-12,3
55641,543281,1,14606.0,1.25,2010-12,3
55642,545695,8,17050.0,31.6,2011-02,2
55643,560972,12,14209.0,35.400000000000006,2011-03,5
55644,538886,2,13846.0,19.9,2010-12,1
55645,566124,6,16515.0,7.5,2011-02,8
55646,575487,12,15450.0,15.0,2011-11,1
55647,536796,1,15574.0,0.85,2010-12,1
55648,547729,12,15529.0,5.04,2010-12,4
55649,546769,24,17504.0,15.600000000000001,2011-01,3
55650,555405,12,17531.0,17.4,2011-06,1
55651,545596,6,14447.0,9.899999999999999,2011-03,1
55652,563091,12,12994.0,19.799999999999997,2011-03,6
55653,581310,1,16442.0,2.55,2010-12,13
55654,540157,3,15311.0,3.75,2010-12,2
55655,563404,12,16303.0,10.2,2011-01,8
55656,541848,2,17611.0,1.7,2010-12,2
55657,538591,24,14741.0,20.4,2010-12,1
55658,557250,2,12748.0,3.3,2010-12,7
55659,562770,20,17139.0,33.0,2011-02,7
55660,543279,2,17105.0,3.3,2011-02,1
55661,580640,2,16910.0,0.84,2011-09,4
55662,576092,20,18263.0,41.6,2011-04,8
55663,546165,2,18183.0,15.9,2011-03,1
55664,543010,6,18250.0,25.5,2011-02,1
55665,560106,100,17554.0,4.0,2011-07,1
55666,558902,12,13001.0,17.4,2011-01,7
55667,569129,1,15034.0,1.65,2010-12,10
55668,570634,3,15024.0,17.85,2010-12,11
55669,575516,4,17340.0,51.0,2010-12,12
55670,576061,24,13146.0,10.08,2011-11,1
55671,565491,40,13881.0,102.0,2011-02,8
55672,544893,24,17865.0,13.200000000000001,2010-12,3
55673,538346,12,17865.0,25.200000000000003,2010-12,1
55674,547498,1,15021.0,0.42,2010-12,4
55675,570246,2,16921.0,5.9,2011-10,1
55676,568188,5,16049.0,3.25,2011-09,1
55677,542923,12,14665.0,10.2,2011-02,1
55678,537225,4,12748.0,11.8,2010-12,1
55679,550438,12,15265.0,15.0,2011-04,1
55680,578270,1,14096.0,14.13,2011-08,4
55681,545060,2,15547.0,9.9,2010-12,3
55682,566451,36,18069.0,15.12,2011-01,9
55683,573078,10,12839.0,8.5,2010-12,11
55684,572213,6,15358.0,17.34,2010-12,11
55685,544391,12,15755.0,17.4,2011-02,1
55686,538040,2,16520.0,2.5,2010-12,1
55687,575221,16,12949.0,27.04,2011-04,8
55688,543040,1,17337.0,6.75,2011-02,1
55689,554151,6,14049.0,9.899999999999999,2011-01,5
55690,566057,9,17997.0,7.11,2011-06,4
55691,566440,4,15755.0,15.0,2011-02,8
55692,544791,4,14289.0,15.0,2011-02,1
55693,572661,72,17193.0,104.39999999999999,2011-06,5
55694,545597,1,14570.0,3.5,2011-03,1
55695,566314,12,15358.0,15.0,2010-12,10
55696,551998,2,14099.0,16.5,2010-12,6
55697,556229,12,12839.0,17.4,2010-12,7
55698,546425,1,16983.0,2.95,2010-12,4
55699,551014,6,13209.0,17.700000000000003,2010-12,5
55700,536733,6,15738.0,12.600000000000001,2010-12,1
55701,556042,10,14367.0,16.5,2011-03,4
55702,567631,2,13350.0,19.9,2011-09,1
55703,565235,12,13418.0,19.799999999999997,2010-12,10
55704,541684,4,15498.0,27.0,2010-12,2
55705,556954,12,15585.0,15.0,2011-06,1
55706,575740,6,18130.0,15.299999999999999,2011-10,2
55707,556642,1,17236.0,5.95,2010-12,7
55708,575767,1,17348.0,1.25,2011-02,10
55709,555949,10,16626.0,16.5,2011-03,4
55710,576078,1,14432.0,2.95,2011-09,3
55711,555284,48,14298.0,60.0,2010-12,7
55712,556455,24,15856.0,10.08,2010-12,7
55713,579470,6,16549.0,23.700000000000003,2011-01,11
55714,574029,8,12955.0,33.2,2011-03,9
55715,576654,3,15584.0,10.05,2011-06,6
55716,548192,1,17364.0,8.25,2011-01,3
55717,562387,12,13402.0,19.799999999999997,2010-12,9
55718,562031,1,16984.0,9.95,2011-08,1
55719,566647,5,18001.0,6.25,2011-09,1
55720,578130,2,15611.0,17.0,2011-01,11
55721,564745,4,16806.0,3.32,2011-04,5
55722,561915,4,14408.0,5.0,2011-03,6
55723,545338,1,17449.0,8.5,2010-12,4
55724,546638,12,15106.0,15.0,2011-03,1
55725,569846,12,13422.0,35.400000000000006,2011-10,1
55726,575298,2,17841.0,9.9,2010-12,12
55727,569223,12,16283.0,7.800000000000001,2011-05,6
55728,569105,2,16729.0,5.9,2011-04,6
55729,571653,48,14298.0,18.72,2010-12,11
55730,559364,10,17735.0,20.8,2010-12,8
55731,544293,1,17954.0,1.95,2010-12,3
55732,576249,3,17811.0,3.75,2011-01,11
55733,572095,1,15511.0,3.75,2011-09,2
55734,550822,4,14001.0,15.8,2011-04,1
55735,572047,3,16474.0,6.24,2011-07,4
55736,536460,6,14849.0,29.700000000000003,2010-12,1
55737,578927,6,15747.0,9.899999999999999,2011-06,6
55738,581580,25,12748.0,10.5,2010-12,13
55739,568528,10,13979.0,16.5,2011-09,1
55740,542219,12,17735.0,15.0,2010-12,2
55741,541256,10,13048.0,19.5,2011-01,1
55742,548983,6,16906.0,9.899999999999999,2011-04,1
55743,567656,2,14096.0,3.26,2011-08,2
55744,556506,48,17381.0,50.88,2010-12,7
55745,574923,1,17757.0,0.85,2010-12,12
55746,549262,1,14465.0,2.95,2011-02,3
55747,573496,1,17841.0,2.25,2010-12,11
55748,563580,8,16706.0,13.52,2011-08,1
55749,542886,1,16515.0,0.95,2011-02,1
55750,569675,10,15687.0,20.8,2011-01,10
55751,560125,1,18118.0,0.85,2010-12,8
55752,541960,24,16660.0,20.4,2011-01,1
55753,568526,24,17656.0,61.199999999999996,2011-08,2
55754,550777,12,16558.0,10.2,2010-12,5
55755,569246,1,14096.0,2.46,2011-08,3
55756,550957,2,18283.0,0.58,2011-01,4
55757,550193,24,13952.0,6.959999999999999,2011-04,1
55758,563619,12,12839.0,19.799999999999997,2010-12,9
55759,566094,1,17965.0,2.95,2010-12,10
55760,550320,2,12748.0,2.9,2010-12,5
55761,541524,10,17091.0,12.5,2010-12,2
55762,567128,2,18055.0,15.7,2010-12,10
55763,556629,20,14841.0,41.6,2010-12,7
55764,542719,2,17619.0,5.9,2011-01,1
55765,574881,6,12832.0,9.899999999999999,2011-09,3
55766,538184,2,17880.0,15.9,2010-12,1
55767,545152,4,15227.0,15.8,2011-01,2
55768,563060,1,17653.0,15.0,2011-08,1
55769,556488,1,16018.0,2.1,2011-06,1
55770,539484,12,15640.0,19.799999999999997,2010-12,1
55771,544339,4,15228.0,15.0,2011-02,1
55772,572703,1,16110.0,4.95,2011-02,9
55773,564223,6,13013.0,17.700000000000003,2010-12,9
55774,560426,10,14038.0,20.8,2011-05,3
55775,545324,1,13110.0,16.95,2011-02,2
55776,577773,2,16712.0,4.98,2011-03,9
55777,564374,12,16589.0,17.4,2011-08,1
55778,546563,2,15047.0,11.9,2011-03,1
55779,578926,3,18156.0,3.75,2010-12,12
55780,557233,12,15356.0,5.04,2010-12,7
55781,564065,12,15150.0,9.959999999999999,2011-03,6
55782,541406,3,14657.0,4.47,2011-01,1
55783,549999,8,15813.0,15.6,2011-04,1
55784,562031,48,16984.0,31.200000000000003,2011-08,1
55785,564308,3,13901.0,17.85,2011-03,6
55786,575854,10,14125.0,12.5,2011-09,3
55787,537050,12,14800.0,5.04,2010-12,1
55788,541274,5,15696.0,14.75,2011-01,1
55789,580167,96,17386.0,81.6,2011-06,7
55790,558616,12,16045.0,19.799999999999997,2011-02,5
55791,576053,2,16726.0,4.2,2010-12,12
55792,573330,3,16923.0,4.949999999999999,2010-12,11
55793,574673,10,15555.0,4.2,2010-12,12
55794,542430,8,13552.0,39.6,2011-01,1
55795,575945,144,15864.0,152.64000000000001,2011-09,3
55796,543736,12,15044.0,49.800000000000004,2010-12,3
55797,566219,24,17426.0,13.200000000000001,2011-03,7
55798,569253,12,13635.0,15.0,2011-10,1
55799,548259,4,14099.0,8.4,2010-12,4
55800,563035,2,17790.0,7.9,2010-12,9
55801,550389,5,17284.0,4.25,2011-01,4
55802,577076,3,14362.0,3.75,2011-11,1
55803,563924,1,15984.0,1.95,2011-01,8
55804,573405,3,13822.0,1.8900000000000001,2011-10,1
55805,559551,2,16877.0,1.58,2011-05,3
55806,577535,1,14071.0,1.25,2011-03,9
55807,572552,7,14096.0,17.22,2011-08,3
55808,567184,12,16033.0,9.959999999999999,2010-12,10
55809,564052,1,15033.0,6.95,2011-01,8
55810,554353,12,14258.0,97.80000000000001,2011-01,5
55811,551561,12,17422.0,15.0,2011-02,4
55812,546420,4,14810.0,2.6,2010-12,4
55813,544677,1,18196.0,2.1,2011-02,1
55814,578008,1,14657.0,0.55,2011-01,11
55815,580005,1,16376.0,8.95,2011-11,2
55816,573319,10,17651.0,20.8,2011-06,5
55817,537420,36,17519.0,30.599999999999998,2010-12,1
55818,544597,1,16014.0,3.75,2011-02,1
55819,571049,12,16670.0,15.0,2010-12,11
55820,561797,30,13178.0,49.5,2010-12,8
55821,563754,12,15396.0,10.2,2011-08,1
55822,539634,100,17230.0,72.0,2010-12,1
55823,577411,6,17387.0,24.900000000000002,2011-11,1
55824,567887,25,15237.0,10.5,2011-04,6
55825,550521,24,13647.0,13.200000000000001,2011-04,1
55826,555737,6,16153.0,22.5,2010-12,7
55827,571273,12,13034.0,15.0,2010-12,11
55828,553015,1,12748.0,3.25,2010-12,6
55829,537794,1,16713.0,2.1,2010-12,1
55830,572675,1,17917.0,6.75,2010-12,11
55831,536973,4,17787.0,11.8,2010-12,1
55832,560925,20,15061.0,59.0,2010-12,8
55833,577749,2,16242.0,13.5,2011-03,9
55834,559106,2,15889.0,3.3,2010-12,8
55835,543173,10,13871.0,16.5,2011-02,1
55836,576658,3,14534.0,8.67,2011-01,11
55837,578929,6,13064.0,7.5,2011-01,11
55838,557129,24,17841.0,30.0,2010-12,7
55839,580833,2,16764.0,2.5,2011-07,6
55840,544688,3,18151.0,29.849999999999998,2011-02,1
55841,564965,4,17677.0,15.0,2010-12,9
55842,573501,12,18055.0,25.200000000000003,2010-12,11
55843,555400,39,14088.0,427.04999999999995,2011-01,6
55844,572283,3,15000.0,3.75,2011-10,1
55845,572292,1,16017.0,1.25,2011-10,1
55846,537678,12,16779.0,47.400000000000006,2010-12,1
55847,567818,4,14395.0,5.0,2010-12,10
55848,539095,12,16037.0,15.0,2010-12,1
55849,554371,36,17659.0,7.56,2010-12,6
55850,548158,3,15906.0,12.75,2011-03,1
55851,549981,4,16348.0,1.68,2011-04,1
55852,559902,2,14502.0,1.7,2011-01,7
55853,572651,6,17350.0,35.7,2011-10,1
55854,574677,2,16445.0,8.3,2011-11,1
55855,557769,6,16626.0,51.0,2011-03,4
55856,558542,3,13593.0,3.75,2011-01,6
55857,580092,48,13969.0,88.80000000000001,2010-12,13
55858,543470,12,16951.0,10.2,2011-02,1
55859,569560,12,14511.0,19.799999999999997,2011-07,4
55860,549294,1,13230.0,1.25,2011-01,4
55861,539217,12,15394.0,23.4,2010-12,1
55862,569573,18,17511.0,74.7,2010-12,11
55863,562209,2,13213.0,11.9,2011-05,4
55864,549018,10,17492.0,67.5,2011-04,1
55865,573576,1,14096.0,0.83,2011-08,3
55866,565915,5,15752.0,10.4,2010-12,10
55867,540288,2,17634.0,8.5,2011-01,1
55868,552033,10,14776.0,21.0,2011-01,5
55869,567138,10,17652.0,16.5,2011-03,7
55870,568513,24,13555.0,30.0,2011-05,5
55871,578187,48,14336.0,18.72,2011-03,9
55872,574557,6,17652.0,17.700000000000003,2011-03,9
55873,556942,48,14222.0,40.8,2011-06,1
55874,541253,1,17841.0,3.75,2010-12,2
55875,567672,6,16085.0,7.5,2011-01,9
55876,541204,12,14175.0,6.6000000000000005,2011-01,1
55877,566923,2,15511.0,12.5,2011-09,1
55878,552180,24,18235.0,10.08,2011-05,1
55879,565664,8,13211.0,5.2,2011-09,1
55880,544393,25,16393.0,10.5,2010-12,3
55881,555114,12,13571.0,9.959999999999999,2011-03,3
55882,577482,6,16762.0,8.7,2011-07,5
55883,563428,25,13159.0,10.5,2011-08,1
55884,569110,12,17675.0,17.4,2010-12,10
55885,550651,2,15436.0,4.2,2011-04,1
55886,536542,30,16456.0,58.5,2010-12,1
55887,575576,12,16025.0,17.4,2011-11,1
55888,551351,32,14298.0,81.6,2010-12,5
55889,563928,2,17059.0,4.16,2010-12,9
55890,566720,1,13634.0,2.55,2011-01,9
55891,550149,16,13069.0,6.72,2010-12,5
55892,561355,6,13090.0,89.69999999999999,2011-02,6
55893,566079,20,17593.0,25.0,2010-12,10
55894,551268,1,16965.0,6.95,2011-04,1
55895,549718,2,13846.0,16.5,2010-12,5
55896,546160,72,15838.0,270.0,2011-02,2
55897,541291,6,14667.0,7.5,2010-12,2
55898,565459,24,16656.0,90.0,2011-01,9
55899,566010,4,13700.0,8.4,2011-01,9
55900,557860,2,17630.0,29.9,2011-04,3
55901,551665,12,17442.0,15.0,2011-02,4
55902,572318,1,15436.0,1.95,2011-04,7
55903,562770,10,17139.0,67.5,2011-02,7
55904,556791,1,16928.0,1.45,2011-01,6
55905,540501,12,13162.0,10.2,2011-01,1
55906,578040,2,13322.0,8.5,2011-11,1
55907,569846,4,13422.0,16.6,2011-10,1
55908,559669,2,16332.0,15.9,2011-02,6
55909,546036,6,14645.0,22.5,2011-03,1
55910,556205,24,15827.0,13.200000000000001,2010-12,7
55911,554376,2,15719.0,4.16,2011-01,5
55912,562377,3,14535.0,4.949999999999999,2011-04,5
55913,579938,2,14146.0,19.9,2010-12,13
55914,559107,4,15334.0,2.2,2011-06,2
55915,563909,3,15701.0,0.8699999999999999,2011-08,1
55916,563022,4,17248.0,2.6,2011-08,1
55917,541963,1,17799.0,2.95,2010-12,2
55918,553214,4,13408.0,139.8,2010-12,6
55919,560853,4,15311.0,6.6,2010-12,8
55920,567819,24,14004.0,30.0,2011-02,8
55921,556106,4,14056.0,6.6,2011-02,5
55922,561893,2,12942.0,3.3,2010-12,8
55923,550993,10,15810.0,8.5,2011-02,3
55924,573341,12,16949.0,15.0,2011-03,8
55925,558105,1,15644.0,0.42,2011-03,4
55926,573747,12,13697.0,15.0,2011-11,1
55927,573245,10,17841.0,20.8,2010-12,11
55928,554513,48,14057.0,13.919999999999998,2010-12,6
55929,566580,2,12822.0,17.0,2011-09,1
55930,568782,10,13985.0,20.8,2011-03,7
55931,557878,2,16940.0,3.9,2011-02,5
55932,570179,18,17509.0,22.5,2011-10,1
55933,561520,6,17870.0,3.3000000000000003,2011-07,1
55934,539455,1,12748.0,3.75,2010-12,1
55935,571290,12,17183.0,19.799999999999997,2011-08,3
55936,550320,1,12748.0,3.25,2010-12,5
55937,558462,12,13982.0,19.799999999999997,2010-12,7
55938,577230,1,18034.0,1.25,2011-11,1
55939,565648,3,18196.0,3.75,2011-02,8
55940,561077,4,17649.0,19.8,2011-07,1
55941,568676,24,18242.0,39.599999999999994,2011-05,5
55942,565806,12,15594.0,19.799999999999997,2011-04,6
55943,555857,4,16393.0,1.16,2010-12,7
55944,581173,1,17870.0,6.95,2011-07,6
55945,567971,24,16681.0,30.0,2011-03,7
55946,580654,2,15854.0,2.5,2010-12,13
55947,562429,4,13767.0,23.8,2010-12,9
55948,538086,2,12872.0,3.3,2010-12,1
55949,578004,2,17155.0,3.3,2011-06,6
55950,574299,6,16746.0,17.700000000000003,2010-12,12
55951,540940,5,18109.0,8.25,2010-12,2
55952,567672,2,16085.0,5.9,2011-01,9
55953,575680,6,13148.0,29.700000000000003,2010-12,12
55954,559888,10,16450.0,8.5,2011-07,1
55955,545692,12,17428.0,23.4,2010-12,4
55956,561195,1,14796.0,2.89,2010-12,8
55957,576356,12,15681.0,34.68,2011-03,9
55958,563737,1,16261.0,4.95,2011-04,5
55959,546005,12,14426.0,17.4,2011-01,3
55960,555528,48,15694.0,100.80000000000001,2010-12,7
55961,559673,10,13224.0,16.5,2011-07,1
55962,537781,1,17341.0,2.1,2010-12,1
55963,540471,12,15601.0,15.0,2010-12,2
55964,559327,6,13681.0,17.700000000000003,2011-07,1
55965,561242,12,16258.0,23.4,2011-05,3
55966,564636,2,17146.0,15.9,2010-12,9
55967,562733,8,14626.0,16.8,2011-04,5
55968,561193,12,13296.0,15.0,2011-07,1
55969,549579,12,15780.0,10.2,2010-12,5
55970,557995,1,17979.0,2.55,2011-03,4
55971,548170,24,15290.0,46.8,2010-12,4
55972,567062,12,16108.0,10.2,2011-09,1
55973,578697,4,14132.0,15.0,2011-06,6
55974,558567,6,14191.0,9.899999999999999,2011-05,2
55975,572218,6,16311.0,12.48,2011-10,1
55976,575957,1,13170.0,6.75,2011-11,1
55977,572885,5,15311.0,3.25,2010-12,11
55978,566647,1,18001.0,2.1,2011-09,1
55979,554817,2,15622.0,17.0,2011-03,3
55980,537137,3,16327.0,5.85,2010-12,1
55981,536551,1,17346.0,2.95,2010-12,1
55982,546912,48,15861.0,40.8,2011-03,1
55983,538853,3,16805.0,4.949999999999999,2010-12,1
55984,542420,1,17180.0,2.95,2011-01,1
55985,537159,3,14527.0,6.300000000000001,2010-12,1
55986,554942,1,17841.0,2.1,2010-12,6
55987,558908,1,13338.0,15.0,2011-07,1
55988,550035,1,15039.0,1.25,2010-12,5
55989,540461,12,15139.0,10.2,2011-01,1
55990,554151,1,14049.0,6.25,2011-01,5
55991,553125,2,17139.0,16.5,2011-02,4
55992,542423,48,15057.0,26.400000000000002,2011-01,1
55993,543468,4,14562.0,6.6,2011-02,1
55994,546902,8,14298.0,33.2,2010-12,4
55995,569364,48,13167.0,18.72,2011-07,4
55996,572880,1,16415.0,0.42,2011-10,1
55997,568898,12,13354.0,15.0,2011-09,1
55998,546427,1,14606.0,1.45,2010-12,4
55999,561894,1,14456.0,0.39,2011-07,1
56000,566260,120,14212.0,50.4,2011-09,1
56001,552824,2,14056.0,3.3,2011-02,4
56002,545530,10,17416.0,19.5,2011-03,1
56003,561794,8,12921.0,15.6,2010-12,8
56004,577535,1,14071.0,0.85,2011-03,9
56005,540979,6,15727.0,15.299999999999999,2010-12,2
56006,576626,25,12890.0,10.5,2011-11,1
56007,580878,12,14113.0,17.4,2011-11,2
56008,570517,8,13971.0,6.8,2011-02,9
56009,560716,2,17675.0,23.9,2010-12,8
56010,580089,6,14732.0,17.700000000000003,2011-03,10
56011,547206,1,16791.0,5.95,2011-01,3
56012,543040,3,17337.0,0.8699999999999999,2011-02,1
56013,552037,24,13450.0,20.4,2011-05,1
56014,570680,2,13969.0,0.84,2010-12,11
56015,546421,3,13700.0,2.55,2011-01,3
56016,569360,1,14653.0,2.55,2011-01,10
56017,549128,6,16713.0,9.899999999999999,2010-12,5
56018,571845,1,16869.0,1.25,2011-06,5
56019,577317,1,16426.0,1.65,2011-03,9
56020,564359,2,14056.0,1.7,2011-02,7
56021,578843,3,17813.0,1.26,2011-09,3
56022,558685,10,17706.0,16.5,2010-12,8
56023,569123,12,12748.0,35.400000000000006,2010-12,10
56024,561330,1,16019.0,7.95,2010-12,8
56025,541134,24,15615.0,13.200000000000001,2010-12,2
56026,543592,6,17243.0,25.5,2010-12,3
56027,564710,24,15625.0,34.8,2011-04,5
56028,574304,1,14428.0,25.0,2011-01,11
56029,559170,24,16942.0,40.56,2011-04,4
56030,560634,24,16133.0,4.5600000000000005,2011-01,7
56031,537769,1,15021.0,1.25,2010-12,1
56032,572812,2,15089.0,19.9,2011-08,3
56033,555418,10,15498.0,12.5,2010-12,7
56034,565580,12,13851.0,10.2,2011-02,8
56035,568169,24,14152.0,20.4,2011-04,6
56036,552418,4,13971.0,19.8,2011-02,4
56037,549292,1,17869.0,5.45,2010-12,5
56038,540358,16,13599.0,12.0,2010-12,2
56039,567096,35,15099.0,13.3,2011-09,1
56040,546120,24,16945.0,10.08,2010-12,4
56041,545441,9,14657.0,11.25,2011-01,3
56042,574882,2,13599.0,11.9,2010-12,12
56043,549906,1,14998.0,1.45,2011-04,1
56044,562156,24,14401.0,6.959999999999999,2010-12,9
56045,547401,2,17576.0,7.5,2010-12,4
56046,575491,2,15531.0,9.9,2011-11,1
56047,580054,10,18122.0,4.2,2011-07,6
56048,572242,3,15677.0,14.850000000000001,2011-10,1
56049,546791,12,17716.0,19.799999999999997,2011-03,1
56050,556910,4,12748.0,3.4,2010-12,7
56051,536851,48,12967.0,204.0,2010-12,1
56052,565845,10,14709.0,16.5,2010-12,10
56053,575607,1,14096.0,10.79,2011-08,4
56054,563935,4,15547.0,11.8,2010-12,9
56055,555896,6,15640.0,17.700000000000003,2010-12,7
56056,569214,1200,14533.0,84.00000000000001,2010-12,11
56057,571564,4,16019.0,15.0,2010-12,11
56058,579954,24,16701.0,19.919999999999998,2010-12,13
56059,553889,12,13405.0,25.200000000000003,2011-01,5
56060,563074,56,12931.0,94.64,2010-12,9
56061,552811,100,17677.0,145.0,2010-12,6
56062,544467,1,14502.0,3.75,2011-01,2
56063,572521,12,15844.0,10.2,2011-10,1
56064,537692,1,14796.0,12.75,2010-12,1
56065,569843,1,14449.0,0.95,2010-12,11
56066,577408,5,14805.0,41.25,2011-01,11
56067,571667,2,14554.0,8.3,2011-10,1
56068,572278,2,16326.0,16.5,2011-01,10
56069,570287,2,17425.0,16.5,2011-10,1
56070,565151,1,16923.0,5.95,2010-12,10
56071,554059,24,14388.0,9.36,2010-12,6
56072,566979,12,13141.0,25.200000000000003,2011-01,9
56073,573155,10,13632.0,16.5,2011-04,7
56074,577535,1,14071.0,2.08,2011-03,9
56075,573323,9,15708.0,4.95,2010-12,11
56076,550057,8,14606.0,10.0,2010-12,5
56077,540953,1,14587.0,1.49,2011-01,1
56078,573074,2,16265.0,17.0,2010-12,11
56079,566931,450,18102.0,2061.0,2010-12,10
56080,553374,10,14489.0,16.5,2011-05,1
56081,578305,3,14088.0,32.849999999999994,2011-01,11
56082,577038,1,14796.0,2.95,2010-12,12
56083,577098,60,16839.0,297.0,2010-12,12
56084,577669,12,15567.0,24.96,2011-11,1
56085,559068,2,17841.0,3.38,2010-12,8
56086,566046,100,12971.0,36.0,2010-12,10
56087,541134,16,15615.0,20.0,2010-12,2
56088,578945,4,16877.0,8.4,2011-05,7
56089,573345,2,17609.0,0.84,2011-01,10
56090,575607,2,14096.0,1.66,2011-08,4
56091,568320,12,17674.0,5.04,2010-12,10
56092,537376,6,16722.0,12.600000000000001,2010-12,1
56093,572279,3,16066.0,6.300000000000001,2011-10,1
56094,538497,1,14684.0,1.25,2010-12,1
56095,567529,4,18236.0,15.0,2011-04,6
56096,567973,3,13994.0,12.75,2011-07,3
56097,574899,12,14426.0,10.2,2011-01,11
56098,541595,1,14606.0,2.95,2010-12,2
56099,573150,1,15014.0,2.08,2011-06,5
56100,547800,1,14504.0,6.75,2011-03,1
56101,545154,6,12921.0,17.700000000000003,2010-12,3
56102,552839,2,14367.0,8.5,2011-03,3
56103,555349,5,16729.0,8.25,2011-04,3
56104,557262,1,16923.0,0.85,2010-12,7
56105,545349,1,18118.0,0.55,2010-12,4
56106,539019,2,17551.0,7.5,2010-12,1
56107,562680,1,17954.0,2.08,2010-12,9
56108,573345,7,17609.0,11.549999999999999,2011-01,10
56109,573314,2,16987.0,2.5,2011-05,6
56110,544788,12,13089.0,5.04,2010-12,3
56111,560888,4,15380.0,15.0,2011-07,1
56112,553923,96,13266.0,37.44,2011-03,3
56113,564174,10,14191.0,20.8,2011-05,4
56114,549789,12,17160.0,10.2,2011-04,1
56115,541292,12,15596.0,10.2,2010-12,2
56116,559535,1,17841.0,0.39,2010-12,8
56117,572280,2,16007.0,1.1,2011-05,6
56118,581405,1,13521.0,0.79,2011-11,2
56119,539474,2,15581.0,2.9,2010-12,1
56120,569457,1,14606.0,8.25,2010-12,11
56121,536782,3,17567.0,14.850000000000001,2010-12,1
56122,557397,1,17897.0,2.08,2010-12,7
56123,566871,3,17047.0,14.850000000000001,2011-05,5
56124,576339,4,14096.0,13.16,2011-08,4
56125,574656,6,16434.0,17.34,2011-02,10
56126,543111,2,15719.0,5.9,2011-01,2
56127,548160,18,16253.0,53.1,2011-03,1
56128,566290,15,14456.0,18.75,2011-07,3
56129,571708,24,12955.0,10.08,2011-03,8
56130,578846,4,17757.0,15.0,2010-12,12
56131,548728,8,13198.0,15.6,2010-12,5
56132,547919,1,13760.0,2.55,2011-03,1
56133,536839,96,15093.0,162.24,2010-12,1
56134,567356,12,16527.0,35.400000000000006,2011-09,1
56135,560078,4,16040.0,15.0,2011-03,5
56136,566290,1,14456.0,1.65,2011-07,3
56137,543548,12,13706.0,7.800000000000001,2011-02,1
56138,562713,12,15189.0,65.4,2011-01,8
56139,578687,10,14703.0,8.5,2011-11,1
56140,549015,12,15244.0,19.799999999999997,2011-04,1
56141,543191,1,13137.0,3.75,2011-02,1
56142,569789,1,16924.0,8.25,2011-09,2
56143,579391,18,14251.0,22.5,2011-10,2
56144,563733,12,18225.0,15.0,2011-02,7
56145,551558,4,17841.0,6.6,2010-12,6
56146,576249,5,17811.0,16.25,2011-01,11
56147,567912,2,15555.0,15.9,2010-12,10
56148,563111,12,15249.0,15.0,2011-03,6
56149,576339,11,14096.0,63.69,2011-08,4
56150,558776,200,18102.0,916.0,2010-12,8
56151,567625,12,13627.0,15.0,2010-12,10
56152,562551,1,17231.0,7.95,2010-12,9
