CustomerID,Recency,Frequency,MonetaryValue,Tenure,R,F,M,RFM_Segment,RFM_Score
15185,71,6,56.4,71,2,2,1,221,5.0
15186,15,5,88.86,169,4,2,2,422,8.0
15187,2,26,1636.38,213,4,4,4,444,12.0
15189,2,41,3379.11,333,4,4,4,444,12.0
15192,120,9,138.72,192,2,2,3,223,7.0
15193,61,1,19.799999999999997,61,2,1,1,211,4.0
15194,4,58,1701.8099999999997,362,4,4,4,444,12.0
15195,3,1,3861.0,3,4,1,4,414,9.0
15197,11,8,683.5500000000001,359,4,2,4,424,10.0
15198,93,2,50.400000000000006,125,2,1,1,211,4.0
15199,95,1,49.050000000000004,95,2,1,1,211,4.0
15201,88,11,314.84000000000003,248,2,3,3,233,8.0
15203,26,30,429.08000000000015,312,3,4,4,344,11.0
15204,358,1,59.400000000000006,358,1,1,2,112,4.0
15205,86,10,137.44000000000003,128,2,3,3,233,8.0
15206,100,1,61.199999999999996,100,2,1,2,212,5.0
15208,2,6,202.85,164,4,2,3,423,9.0
15210,226,2,70.11,226,1,1,2,112,4.0
15211,61,8,136.14,61,2,2,2,222,6.0
15213,330,6,81.60000000000001,330,1,2,2,122,5.0
15214,2,28,452.29000000000013,243,4,4,4,444,12.0
15215,47,6,103.74999999999999,97,3,2,2,322,7.0
15218,11,32,982.8699999999999,319,4,4,4,444,12.0
15219,177,2,25.5,177,1,1,1,111,3.0
15220,52,28,419.18,281,2,4,4,244,10.0
15223,226,3,189.2,250,1,1,3,113,5.0
15224,359,1,13.200000000000001,359,1,1,1,111,3.0
15225,235,4,65.1,235,1,1,2,112,4.0
15226,311,1,15.299999999999999,311,1,1,1,111,3.0
15227,37,9,162.77,318,3,2,3,323,8.0
15228,67,20,456.42,295,2,3,4,234,9.0
15230,241,6,89.4,241,1,2,2,122,5.0
15232,114,9,190.66,141,2,2,3,223,7.0
15234,277,1,1.92,277,1,1,1,111,3.0
15235,218,25,381.6900000000001,352,1,4,4,144,9.0
15236,299,4,96.0,299,1,1,2,112,4.0
15237,79,17,227.53,228,2,3,3,233,8.0
15238,30,10,263.41,185,3,3,3,333,9.0
15239,11,4,53.0,79,4,1,1,411,6.0
15240,45,14,229.81000000000006,312,3,3,3,333,9.0
15241,67,19,317.14,284,2,3,3,233,8.0
15243,75,4,49.25,75,2,1,1,211,4.0
15244,66,7,159.36,249,2,2,3,223,7.0
15245,135,18,701.8199999999998,262,2,3,4,234,9.0
15246,239,4,52.800000000000004,359,1,1,1,111,3.0
15247,123,1,81.6,123,2,1,2,212,5.0
15249,32,72,1327.1599999999999,257,3,4,4,344,11.0
15251,10,29,3027.21,242,4,4,4,444,12.0
15252,37,10,166.49,184,3,3,3,333,9.0
15253,17,15,248.24999999999994,170,4,3,3,433,10.0
15254,128,6,116.03,128,2,2,2,222,6.0
15255,67,13,242.06000000000003,67,2,3,3,233,8.0
15257,284,3,92.05,284,1,1,2,112,4.0
15258,169,8,127.45,218,1,2,2,122,5.0
15260,143,6,129.1,234,1,2,2,122,5.0
15261,136,1,17.4,136,2,1,1,211,4.0
15263,107,4,44.82000000000001,107,2,1,1,211,4.0
15264,65,3,50.550000000000004,65,2,1,1,211,4.0
15265,152,17,313.74,236,1,3,3,133,7.0
15266,339,1,17.85,339,1,1,1,111,3.0
15267,183,2,550.8,183,1,1,4,114,6.0
15269,24,1,118.80000000000001,24,3,1,2,312,6.0
15270,16,9,263.75,311,4,2,3,423,9.0
15271,8,59,521.3399999999999,338,4,4,4,444,12.0
15272,58,13,132.54,87,2,3,2,232,7.0
15274,5,8,108.25999999999999,19,4,2,2,422,8.0
15275,38,9,146.73000000000002,38,3,2,3,323,8.0
15276,67,12,22.17,67,2,3,1,231,6.0
15277,47,3,35.34,47,3,1,1,311,5.0
15279,355,2,35.2,355,1,1,1,111,3.0
15280,173,4,23.32,173,1,1,1,111,3.0
15281,59,39,674.54,334,2,4,4,244,10.0
15286,50,1,66.4,50,3,1,2,312,6.0
15287,23,6,111.15,71,3,2,2,322,7.0
15288,44,15,465.68,265,3,3,4,334,10.0
15289,30,12,188.07,250,3,3,3,333,9.0
15290,5,44,1701.8000000000002,360,4,4,4,444,12.0
15291,26,18,571.7799999999999,358,3,3,4,334,10.0
15292,202,5,40.75,202,1,2,1,121,4.0
15296,51,45,768.3299999999999,327,3,4,4,344,11.0
15297,11,8,141.42000000000002,64,4,2,3,423,9.0
15298,3,34,1558.1799999999998,325,4,4,4,444,12.0
15300,65,3,48.5,65,2,1,1,211,4.0
15301,51,43,774.7099999999999,228,3,4,4,344,11.0
15303,291,4,65.8,291,1,1,2,112,4.0
15304,61,5,176.5,282,2,2,3,223,7.0
15306,65,13,243.0,149,2,3,3,233,8.0
15307,96,1,14.850000000000001,96,2,1,1,211,4.0
15308,275,3,60.6,275,1,1,2,112,4.0
15311,1,447,11758.489999999983,362,4,4,4,444,12.0
15312,76,6,128.24,355,2,2,2,222,6.0
15314,200,5,70.08,200,1,2,2,122,5.0
15315,65,6,91.38,117,2,2,2,222,6.0
15316,327,1,165.0,327,1,1,3,113,5.0
15318,4,5,36.96,4,4,2,1,421,7.0
15319,284,1,17.700000000000003,284,1,1,1,111,3.0
15320,45,7,55.55,45,3,2,1,321,6.0
15321,71,20,611.7000000000002,292,2,3,4,234,9.0
15322,86,9,160.83999999999997,86,2,2,3,223,7.0
15325,104,15,61.25999999999999,104,2,3,2,232,7.0
15326,334,6,60.779999999999994,334,1,2,2,122,5.0
15327,53,1,10.2,53,2,1,1,211,4.0
15329,40,15,213.68,172,3,3,3,333,9.0
15330,61,1,69.6,61,2,1,2,212,5.0
15333,209,3,378.53999999999996,209,1,1,4,114,6.0
15334,157,22,63.34999999999999,174,1,4,2,142,7.0
15335,54,6,17.9,54,2,2,1,221,5.0
15339,67,15,103.57,319,2,3,2,232,7.0
15341,81,4,517.36,81,2,1,4,214,7.0
15342,130,7,103.19999999999999,130,2,2,2,222,6.0
15343,88,6,109.2,88,2,2,2,222,6.0
15344,33,5,107.56,75,3,2,2,322,7.0
15345,46,1,29.9,46,3,1,1,311,5.0
15346,333,3,47.10000000000001,333,1,1,1,111,3.0
15348,73,1,15.0,73,2,1,1,211,4.0
15349,159,12,67.76,188,1,3,2,132,6.0
15351,13,38,326.1300000000001,80,4,4,3,443,11.0
15353,255,8,59.900000000000006,255,1,2,2,122,5.0
15355,30,2,55.6,30,3,1,1,311,5.0
15356,32,103,530.09,361,3,4,4,344,11.0
15358,5,105,1725.9399999999996,339,4,4,4,444,12.0
15360,40,2,49.6,40,3,1,1,311,5.0
15361,362,3,253.32,362,1,1,3,113,5.0
15364,96,5,89.56000000000002,96,2,2,2,222,6.0
15365,26,19,430.5800000000001,316,3,3,4,334,10.0
15366,76,12,166.44,359,2,3,3,233,8.0
15367,58,14,369.12,276,2,3,4,234,9.0
15368,22,1,279.24,22,3,1,3,313,7.0
15370,72,19,463.45,333,2,3,4,234,9.0
15372,138,6,449.55999999999995,138,2,2,4,224,8.0
15373,9,23,425.06999999999994,360,4,4,4,444,12.0
15376,41,24,314.19,223,3,4,3,343,10.0
15379,170,45,867.5199999999996,359,1,4,4,144,9.0
15380,9,7,198.20000000000002,142,4,2,3,423,9.0
15382,15,62,1337.9600000000005,296,4,4,4,444,12.0
15384,170,7,103.99000000000001,360,1,2,2,122,5.0
15385,41,1,10.2,41,3,1,1,311,5.0
15386,187,3,35.28,187,1,1,1,111,3.0
15392,5,19,393.58,361,4,3,4,434,11.0
15393,282,3,43.2,282,1,1,1,111,3.0
15394,10,12,354.71999999999997,359,4,3,4,434,11.0
15395,326,2,31.85,326,1,1,1,111,3.0
15396,113,6,101.28,113,2,2,2,222,6.0
15397,290,1,14.850000000000001,290,1,1,1,111,3.0
15398,17,12,239.34000000000003,79,4,3,3,433,10.0
15399,2,12,186.22,80,4,3,3,433,10.0
15400,129,2,105.4,279,2,1,2,212,5.0
15402,149,6,68.5,197,1,2,2,122,5.0
15405,190,2,15.440000000000001,190,1,1,1,111,3.0
15406,32,13,91.3,302,3,3,2,332,8.0
15407,34,28,329.27,306,3,4,3,343,10.0
15408,265,10,110.75,265,1,3,2,132,6.0
15410,85,25,633.1500000000002,262,2,4,4,244,10.0
15411,27,23,321.45000000000005,183,3,4,3,343,10.0
15412,172,1,11.8,172,1,1,1,111,3.0
15414,10,5,96.58,38,4,2,2,422,8.0
15415,314,12,158.35000000000002,314,1,3,3,133,7.0
15416,65,28,552.7900000000001,283,2,4,4,244,10.0
15417,86,6,111.0,86,2,2,2,222,6.0
15419,25,2,34.4,25,3,1,1,311,5.0
15421,59,6,112.1,311,2,2,2,222,6.0
15422,324,1,15.299999999999999,324,1,1,1,111,3.0
15424,255,3,49.56,255,1,1,1,111,3.0
15426,20,38,183.03000000000003,258,3,4,3,343,10.0
15427,34,49,213.14999999999995,48,3,4,3,343,10.0
15428,16,3,46.620000000000005,16,4,1,1,411,6.0
15429,27,14,104.09000000000002,76,3,3,2,332,8.0
15432,24,2,40.2,24,3,1,1,311,5.0
15433,268,4,55.56,268,1,1,1,111,3.0
15434,9,6,141.5,201,4,2,3,423,9.0
15435,23,6,35.74999999999999,23,3,2,1,321,6.0
15436,13,69,231.13000000000002,235,4,4,3,443,11.0
15437,263,11,56.43000000000001,263,1,3,1,131,5.0
15438,132,3,26.299999999999997,132,2,1,1,211,4.0
15440,55,14,56.44,209,2,3,1,231,6.0
15443,2,87,771.3,321,4,4,4,444,12.0
15444,10,53,334.65000000000003,41,4,4,4,444,12.0
15445,265,1,25.5,265,1,1,1,111,3.0
15447,331,2,28.52,331,1,1,1,111,3.0
15448,313,6,96.2,313,1,2,2,122,5.0
15449,27,12,211.42999999999998,262,3,3,3,333,9.0
15450,31,2,25.4,31,3,1,1,311,5.0
15452,30,14,172.77000000000004,265,3,3,3,333,9.0
15453,2,67,278.2899999999999,188,4,4,3,443,11.0
15454,363,7,48.55,363,1,2,1,121,4.0
15456,284,12,70.84,360,1,3,2,132,6.0
15457,263,9,32.97,263,1,2,1,121,4.0
15458,26,1,23.4,26,3,1,1,311,5.0
15460,355,6,17.549999999999997,355,1,2,1,121,4.0
15462,95,1,19.799999999999997,95,2,1,1,211,4.0
15463,30,2,45.8,30,3,1,1,311,5.0
15464,339,33,177.55,339,1,4,3,143,8.0
15465,83,16,896.7499999999999,360,2,3,4,234,9.0
15466,86,11,45.25000000000001,86,2,3,1,231,6.0
15467,10,9,97.98,153,4,2,2,422,8.0
15468,52,5,95.75,52,2,2,2,222,6.0
15469,51,3,75.6,121,3,1,2,312,6.0
15471,3,13,53.449999999999996,3,4,3,1,431,8.0
15472,114,15,59.8,114,2,3,2,232,7.0
15473,15,2,306.0,59,4,1,3,413,8.0
15475,78,6,98.61000000000001,78,2,2,2,222,6.0
15478,41,12,230.68999999999997,57,3,3,3,333,9.0
15482,16,17,1770.2,251,4,3,4,434,11.0
15483,162,22,52.839999999999996,267,1,4,1,141,6.0
15484,2,36,760.8399999999999,79,4,4,4,444,12.0
15485,31,10,177.67,337,3,3,3,333,9.0
15489,23,15,435.46,212,3,3,4,334,10.0
15491,101,32,595.54,236,2,4,4,244,10.0
15492,75,7,122.32,75,2,2,2,222,6.0
15493,33,49,320.50999999999993,271,3,4,3,343,10.0
15494,22,27,322.28000000000003,122,3,4,3,343,10.0
15497,18,4,288.6,320,4,1,3,413,8.0
15498,3,99,2621.0299999999997,324,4,4,4,444,12.0
15500,9,18,330.0,82,4,3,3,433,10.0
15502,16,30,1135.3299999999997,276,4,4,4,444,12.0
15503,363,14,41.6,363,1,3,1,131,5.0
15504,82,4,16.9,82,2,1,1,211,4.0
15505,53,21,972.8600000000001,156,2,3,4,234,9.0
15506,23,33,221.00000000000003,139,3,4,3,343,10.0
15507,172,12,146.47,172,1,3,3,133,7.0
15508,190,21,281.84,236,1,3,3,133,7.0
15511,12,34,230.18999999999997,86,4,4,3,443,11.0
15512,360,1,15.299999999999999,360,1,1,1,111,3.0
15513,34,73,3305.5100000000007,331,3,4,4,344,11.0
15514,13,39,1022.4899999999999,365,4,4,4,444,12.0
15516,47,4,9.9,47,3,1,1,311,5.0
15517,234,8,95.78000000000002,234,1,2,2,122,5.0
15518,65,46,411.7699999999999,333,2,4,4,244,10.0
15520,2,4,64.38,2,4,1,2,412,7.0
15521,41,31,387.12999999999994,255,3,4,4,344,11.0
15522,33,9,45.86,88,3,2,1,321,6.0
15523,85,3,252.50000000000003,85,2,1,3,213,6.0
15525,3,21,107.46999999999998,18,4,3,2,432,9.0
15527,19,31,661.54,355,4,4,4,444,12.0
15528,255,8,123.61000000000001,255,1,2,2,122,5.0
15529,23,133,700.5699999999995,324,3,4,4,344,11.0
15530,22,21,326.0,247,3,3,3,333,9.0
15531,9,55,491.74000000000007,31,4,4,4,444,12.0
15532,26,43,332.22999999999996,359,3,4,3,343,10.0
15533,20,18,163.36,90,3,3,3,333,9.0
15535,174,24,168.38999999999996,328,1,4,3,143,8.0
15537,164,3,7.5,164,1,1,1,111,3.0
15539,8,9,119.87,8,4,2,2,422,8.0
15540,12,3,37.650000000000006,12,4,1,1,411,6.0
15541,115,6,23.73,115,2,2,1,221,5.0
15543,289,9,38.5,289,1,2,1,121,4.0
15544,10,48,647.1,302,4,4,4,444,12.0
15545,55,13,38.879999999999995,55,2,3,1,231,6.0
15547,8,138,1077.1000000000008,363,4,4,4,444,12.0
15549,158,21,330.85,317,1,3,3,133,7.0
15550,5,13,127.95,302,4,3,2,432,9.0
15551,37,5,101.0,37,3,2,2,322,7.0
15552,218,4,7.78,218,1,1,1,111,3.0
15553,61,8,70.53,61,2,2,2,222,6.0
15554,278,2,25.2,278,1,1,1,111,3.0
15555,13,174,851.3299999999999,362,4,4,4,444,12.0
15556,25,5,79.08,25,3,2,2,322,7.0
15557,29,5,118.26,29,3,2,2,322,7.0
15561,12,4,65.46000000000001,216,4,1,2,412,7.0
15563,23,21,312.29,359,3,3,3,333,9.0
15565,71,1,16.5,71,2,1,1,211,4.0
15567,19,1,24.96,19,4,1,1,411,6.0
15568,3,10,126.91,74,4,3,2,432,9.0
15569,104,5,552.98,333,2,2,4,224,8.0
15570,11,62,842.89,363,4,4,4,444,12.0
15571,12,12,186.63000000000002,79,4,3,3,433,10.0
15572,5,41,591.49,279,4,4,4,444,12.0
15573,32,19,127.43000000000002,86,3,3,2,332,8.0
15574,178,7,47.07,359,1,2,1,121,4.0
15576,38,10,134.29999999999998,38,3,3,2,332,8.0
15577,152,10,65.77000000000001,306,1,3,2,132,6.0
15579,69,9,62.71,314,2,2,2,222,6.0
15581,157,35,147.32000000000002,356,1,4,3,143,8.0
15582,221,5,63.480000000000004,221,1,2,2,122,5.0
15584,24,18,88.55,163,3,3,2,332,8.0
15585,177,7,121.24999999999999,177,1,2,2,122,5.0
15587,51,2,111.96,51,3,1,2,312,6.0
15589,256,6,90.10000000000001,311,1,2,2,122,5.0
15592,47,5,94.74000000000001,47,3,2,2,322,7.0
15593,71,1,71.4,71,2,1,2,212,5.0
15594,31,22,378.82,235,3,4,4,344,11.0
15596,215,11,223.0,327,1,3,3,133,7.0
15597,36,3,32.160000000000004,36,3,1,1,311,5.0
15598,54,3,63.06,54,2,1,2,212,5.0
15599,27,10,136.33,205,3,3,2,332,8.0
15601,12,69,1102.12,359,4,4,4,444,12.0
15602,9,11,305.22,313,4,3,3,433,10.0
15604,53,2,36.52,53,2,1,1,211,4.0
15605,37,8,134.3,290,3,2,2,322,7.0
15606,62,18,687.63,325,2,3,4,234,9.0
15607,337,5,54.76,337,1,2,1,121,4.0
15608,29,11,271.78,121,3,3,3,333,9.0
15609,185,6,112.68,185,1,2,2,122,5.0
15610,52,3,53.14,52,2,1,1,211,4.0
15611,10,7,197.85,335,4,2,3,423,9.0
15612,37,3,124.1,62,3,1,2,312,6.0
15615,11,80,2145.8,360,4,4,4,444,12.0
15618,33,11,165.951,137,3,3,3,333,9.0
15620,57,13,186.9,359,2,3,3,233,8.0
15621,5,3,198.72,5,4,1,3,413,8.0
15622,44,45,925.82,283,3,4,4,344,11.0
15623,142,4,60.129999999999995,142,1,1,2,112,4.0
15624,136,6,88.53,207,2,2,2,222,6.0
15625,104,14,314.1,236,2,3,3,233,8.0
15626,75,11,139.48000000000002,330,2,3,3,233,8.0
15628,5,26,477.0,256,4,4,4,444,12.0
15630,46,12,212.74,205,3,3,3,333,9.0
15632,16,32,624.4,275,4,4,4,444,12.0
15634,18,4,65.7,18,4,1,2,412,7.0
15636,90,4,117.0,283,2,1,2,212,5.0
15637,53,2,36.900000000000006,53,2,1,1,211,4.0
15639,135,2,15.120000000000001,135,2,1,1,211,4.0
15640,5,91,2297.7,362,4,4,4,444,12.0
15641,106,10,177.4,360,2,3,3,233,8.0
15643,283,5,76.69999999999999,283,1,2,2,122,5.0
15644,167,46,147.33999999999997,262,1,4,3,143,8.0
15645,19,12,138.21,19,4,3,3,433,10.0
15646,247,2,28.200000000000003,247,1,1,1,111,3.0
15648,205,7,199.3,268,1,2,3,123,6.0
15651,37,8,154.86,261,3,2,3,323,8.0
15652,92,6,102.80000000000001,92,2,2,2,222,6.0
15653,93,2,432.11999999999995,116,2,1,4,214,7.0
15654,10,4,103.56,10,4,1,2,412,7.0
15655,244,8,123.71000000000001,244,1,2,2,122,5.0
15656,46,16,253.3,285,3,3,3,333,9.0
15657,23,1,30.0,23,3,1,1,311,5.0
15658,198,6,109.2,310,1,2,2,122,5.0
15659,44,2,45.0,44,3,1,1,311,5.0
15660,26,21,372.34,284,3,3,4,334,10.0
15661,318,1,6.6000000000000005,318,1,1,1,111,3.0
15663,107,2,29.04,107,2,1,1,211,4.0
15664,51,2,33.36,51,3,1,1,311,5.0
15665,169,21,415.47,244,1,3,4,134,8.0
15667,40,3,70.56,40,3,1,2,312,6.0
15669,104,5,151.02,264,2,2,3,223,7.0
15670,297,7,106.50000000000001,297,1,2,2,122,5.0
15671,26,8,299.46,271,3,2,3,323,8.0
15673,89,44,799.27,328,2,4,4,244,10.0
15674,74,23,371.86999999999995,255,2,4,4,244,10.0
15675,156,3,29.72,156,1,1,1,111,3.0
15676,19,46,824.4599999999999,284,4,4,4,444,12.0
15677,50,12,240.14999999999998,50,3,3,3,333,9.0
15678,53,2,36.0,53,2,1,1,211,4.0
15679,25,29,156.06,183,3,4,3,343,10.0
15680,10,8,121.62999999999998,41,4,2,2,422,8.0
15681,26,8,178.04,281,3,2,3,323,8.0
15683,118,1,17.4,118,2,1,1,211,4.0
15687,9,34,634.0499999999998,331,4,4,4,444,12.0
15689,362,2,45.599999999999994,362,1,1,1,111,3.0
15690,5,4,46.199999999999996,101,4,1,1,411,6.0
15692,29,2,37.199999999999996,29,3,1,1,311,5.0
15694,26,10,451.89,361,3,3,4,334,10.0
15695,267,3,81.44999999999999,267,1,1,2,112,4.0
15696,34,26,403.94,327,3,4,4,344,11.0
15699,18,3,50.379999999999995,18,4,1,1,411,6.0
15700,173,11,104.39,174,1,3,2,132,6.0
15701,3,44,228.64999999999995,111,4,4,3,443,11.0
15704,141,26,462.35999999999996,216,1,4,4,144,9.0
15705,202,2,75.9,202,1,1,2,112,4.0
15706,65,7,159.35,117,2,2,3,223,7.0
15707,36,42,170.42000000000002,87,3,4,3,343,10.0
15708,41,49,557.7999999999998,335,3,4,4,344,11.0
15709,284,2,36.8,284,1,1,1,111,3.0
15712,10,10,174.89999999999998,288,4,3,3,433,10.0
15713,144,1,53.1,144,1,1,1,111,3.0
15714,12,3,10.75,12,4,1,1,411,6.0
15716,146,13,70.21,258,1,3,2,132,6.0
15717,235,1,19.8,235,1,1,1,111,3.0
15719,33,175,1033.0800000000002,338,3,4,4,344,11.0
15720,25,32,198.04999999999998,25,3,4,3,343,10.0
15721,12,23,186.96000000000004,12,4,4,3,443,11.0
15722,36,15,429.75000000000006,291,3,3,4,334,10.0
15723,365,8,20.55,365,1,2,1,121,4.0
15724,285,1,23.4,285,1,1,1,111,3.0
15725,16,10,130.42999999999998,16,4,3,2,432,9.0
15727,17,68,1324.6800000000007,360,4,4,4,444,12.0
15729,213,1,15.0,213,1,1,1,111,3.0
15730,66,17,304.76,207,2,3,3,233,8.0
15732,213,3,51.00000000000001,213,1,1,1,111,3.0
15733,283,3,42.8,283,1,1,1,111,3.0
15734,115,4,57.0,201,2,1,1,211,4.0
15737,15,13,233.95,243,4,3,3,433,10.0
15738,19,35,976.69,327,4,4,4,444,12.0
15739,67,3,103.6,67,2,1,2,212,5.0
15740,50,1,24.900000000000002,50,3,1,1,311,5.0
15743,17,24,167.73,185,4,4,3,443,11.0
15745,20,13,201.20999999999998,237,3,3,3,333,9.0
15746,135,5,42.480000000000004,135,2,2,1,221,5.0
15747,13,17,207.16000000000005,173,4,3,3,433,10.0
15748,41,3,31.75,41,3,1,1,311,5.0
15749,236,3,13698.5,333,1,1,4,114,6.0
15750,3,51,417.84999999999997,284,4,4,4,444,12.0
15752,40,72,428.15000000000003,278,3,4,4,344,11.0
15754,52,7,105.33000000000001,247,2,2,2,222,6.0
15755,11,27,465.07,295,4,4,4,444,12.0
15756,62,34,90.83000000000001,250,2,4,2,242,8.0
15757,66,10,178.09999999999997,218,2,3,3,233,8.0
15758,25,1,29.700000000000003,25,3,1,1,311,5.0
15759,359,1,5.04,359,1,1,1,111,3.0
15762,66,11,151.49,78,2,3,3,233,8.0
15763,32,15,244.98999999999998,78,3,3,3,333,9.0
15764,89,45,794.6299999999999,277,2,4,4,244,10.0
15766,65,1,15.0,65,2,1,1,211,4.0
15768,204,6,71.5,226,1,2,2,122,5.0
15769,8,27,10867.380000000001,337,4,4,4,444,12.0
15773,6,2,18.4,6,4,1,1,411,6.0
15774,69,5,75.0,69,2,2,2,222,6.0
15775,246,1,17.700000000000003,246,1,1,1,111,3.0
15776,134,5,69.82,134,2,2,2,222,6.0
15777,242,5,296.85,362,1,2,3,123,6.0
15780,243,9,160.1,358,1,2,3,123,6.0
15781,26,3,55.699999999999996,306,3,1,1,311,5.0
15782,10,9,481.22,90,4,2,4,424,10.0
15783,11,1,19.8,11,4,1,1,411,6.0
15785,33,19,449.0200000000001,296,3,3,4,334,10.0
15786,47,61,1195.53,115,3,4,4,344,11.0
15787,27,39,144.45000000000002,62,3,4,3,343,10.0
15789,359,5,56.94,359,1,2,1,121,4.0
15790,11,7,37.14,11,4,2,1,421,7.0
15791,44,10,244.70000000000002,205,3,3,3,333,9.0
15793,40,2,93.36000000000001,40,3,1,2,312,6.0
15795,150,12,198.37,150,1,3,3,133,7.0
15796,2,33,624.5300000000002,303,4,4,4,444,12.0
15797,305,1,244.79999999999998,305,1,1,3,113,5.0
15799,76,18,140.59,335,2,3,3,233,8.0
15800,108,26,181.64,247,2,4,3,243,9.0
15801,47,13,194.58999999999997,110,3,3,3,333,9.0
15803,52,2,119.54,52,2,1,2,212,5.0
15804,1,34,501.4100000000001,199,4,4,4,444,12.0
15805,24,68,1173.3200000000004,365,3,4,4,344,11.0
15806,47,4,139.85,277,3,1,3,313,7.0
15807,51,12,253.57999999999998,78,3,3,3,333,9.0
15808,307,25,441.25,362,1,4,4,144,9.0
15809,37,7,102.28999999999999,303,3,2,2,322,7.0
15810,171,16,253.70000000000005,297,1,3,3,133,7.0
15811,23,29,470.8900000000001,358,3,4,4,344,11.0
15812,108,11,479.2,190,2,3,4,234,9.0
15813,208,7,207.99999999999997,240,1,2,3,123,6.0
15814,17,15,492.51000000000005,51,4,3,4,434,11.0
15815,64,5,268.02,246,2,2,3,223,7.0
15819,50,24,318.57,277,3,4,3,343,10.0
15820,320,2,15.9,320,1,1,1,111,3.0
15821,45,12,93.25,62,3,3,2,332,8.0
15822,4,8,317.0,360,4,2,3,423,9.0
15825,173,5,59.22,173,1,2,2,122,5.0
15826,57,13,331.34000000000003,211,2,3,3,233,8.0
15827,74,23,390.91,317,2,4,4,244,10.0
15829,100,13,177.17999999999998,141,2,3,3,233,8.0
15830,38,4,53.36,38,3,1,1,311,5.0
15831,59,16,195.01000000000002,325,2,3,3,233,8.0
15832,255,12,179.79999999999998,255,1,3,3,133,7.0
15834,71,64,527.1799999999998,278,2,4,4,244,10.0
15835,45,12,205.48,331,3,3,3,333,9.0
15836,51,2,29.75,51,3,1,1,311,5.0
15837,65,5,85.5,65,2,2,2,222,6.0
15838,12,40,5408.04,311,4,4,4,444,12.0
15839,34,16,277.1,149,3,3,3,333,9.0
15840,59,5,72.36,173,2,2,2,222,6.0
15841,73,4,80.94,219,2,1,2,212,5.0
15843,304,3,43.2,304,1,1,1,111,3.0
15844,47,1,10.2,47,3,1,1,311,5.0
15845,18,25,703.4300000000001,338,4,4,4,444,12.0
15847,39,4,53.1,289,3,1,1,311,5.0
15850,20,23,55.96,169,3,4,1,341,8.0
15852,198,4,11.57,198,1,1,1,111,3.0
15853,52,6,21.22,52,2,2,1,221,5.0
15854,5,23,367.19999999999993,362,4,4,4,444,12.0
15855,137,13,142.29999999999998,264,2,3,3,233,8.0
15856,5,124,3059.129999999999,358,4,4,4,444,12.0
15857,19,5,140.1,19,4,2,3,423,9.0
15858,16,34,196.54999999999995,290,4,4,3,443,11.0
15860,41,26,184.46999999999997,253,3,4,3,343,10.0
15861,13,100,528.4700000000001,268,4,4,4,444,12.0
15862,9,17,105.92000000000002,205,4,3,2,432,9.0
15863,26,3,21.4,193,3,1,1,311,5.0
15864,27,4,398.2800000000001,99,3,1,4,314,8.0
15865,41,7,116.9,214,3,2,2,322,7.0
15866,102,11,71.47000000000001,102,2,3,2,232,7.0
15867,6,95,919.5999999999999,362,4,4,4,444,12.0
15869,278,4,63.88999999999999,278,1,1,2,112,4.0
15870,33,24,148.94,33,3,4,3,343,10.0
15872,15,24,70.94999999999999,15,4,4,2,442,10.0
15874,64,25,1259.52,285,2,4,4,244,10.0
15877,2,29,105.09,18,4,4,2,442,10.0
15881,313,7,88.85000000000001,365,1,2,2,122,5.0
15882,199,1,5.9,199,1,1,1,111,3.0
15883,3,15,74.73,34,4,3,2,432,9.0
15885,94,1,17.700000000000003,94,2,1,1,211,4.0
15886,61,3,32.35,61,2,1,1,211,4.0
15888,81,2,14.07,81,2,1,1,211,4.0
15889,157,4,10.94,157,1,1,1,111,3.0
15891,227,11,112.78,227,1,3,2,132,6.0
15895,150,3,14.33,150,1,1,1,111,3.0
15897,195,6,26.65,195,1,2,1,121,4.0
15898,2,4,81.55,265,4,1,2,412,7.0
15900,24,6,30.279999999999998,24,3,2,1,321,6.0
15901,17,20,63.99,155,4,3,2,432,9.0
15903,10,17,1038.4800000000002,296,4,3,4,434,11.0
15904,9,9,36.959999999999994,9,4,2,1,421,7.0
15906,20,36,393.33,256,3,4,4,344,11.0
15907,4,47,238.41,211,4,4,3,443,11.0
15909,174,1,19.799999999999997,174,1,1,1,111,3.0
15910,1,52,206.55999999999997,317,4,4,3,443,11.0
15912,234,2,43.35,234,1,1,1,111,3.0
15916,17,31,311.07999999999987,331,4,4,3,443,11.0
15917,248,2,14.750000000000002,248,1,1,1,111,3.0
15918,191,5,34.550000000000004,272,1,2,1,121,4.0
15919,20,23,82.49000000000001,20,3,4,2,342,9.0
15920,155,11,22.880000000000003,155,1,3,1,131,5.0
15921,173,4,40.97,173,1,1,1,111,3.0
15925,195,2,22.400000000000002,195,1,1,1,111,3.0
15930,68,4,75.8,68,2,1,2,212,5.0
15932,5,16,300.02,290,4,3,3,433,10.0
15933,22,12,176.90000000000003,87,3,3,3,333,9.0
15935,240,4,323.94,242,1,1,3,113,5.0
15937,65,1,19.799999999999997,65,2,1,1,211,4.0
15939,135,13,1160.08,332,2,3,4,234,9.0
15942,134,2,57.7,134,2,1,1,211,4.0
15944,277,1,17.700000000000003,277,1,1,1,111,3.0
15947,83,7,301.96,83,2,2,3,223,7.0
15948,9,13,190.89,44,4,3,3,433,10.0
