CustomerID,Recency,Frequency,MonetaryValue,Tenure,R,F
16279,22,19,252.31000000000003,177,3,3
16281,73,3,544.6800000000002,73,2,1
16282,340,2,12.7,340,1,1
16283,6,44,388.97,209,3,3
16284,32,19,162.80000000000004,51,2,3
16292,122,5,74.78,122,1,1
16293,22,26,438.65,270,3,3
16295,25,8,131.65,65,3,2
16297,269,3,45.5,269,1,1
16298,23,9,163.24,187,3,2
16302,127,4,66.72,127,1,1
16303,26,27,767.66,334,3,3
16305,139,7,130.6,139,1,2
16306,302,8,136.37,338,1,2
16309,107,10,174.52,241,1,2
16311,18,9,145.59000000000003,50,3,2
16313,50,3,51.90000000000001,50,2,1
16315,331,3,40.8,331,1,1
16316,65,30,758.5500000000002,359,2,3
16317,120,13,255.51,298,1,2
16318,36,1,17.700000000000006,36,2,1
16322,2,6,59.32,37,3,2
16323,197,1,207.50000000000003,197,1,1
16324,129,24,76.87000000000003,178,1,3
16325,47,4,118.5,246,2,1
16326,6,64,647.84,335,3,3
16327,15,55,704.3700000000001,316,3,3
16330,18,10,42.33,113,3,2
16332,29,31,337.52999999999986,306,2,3
16333,8,12,8417.36,310,3,2
16337,37,3,49.65,37,2,1
16338,158,1,11.9,158,1,1
16339,285,5,29.3,285,1,1
16340,108,46,160.04999999999995,108,1,3
16341,25,13,255.85,202,3,2
16342,76,3,69.15,180,2,1
16343,17,5,49.76,17,3,1
16344,159,2,101.1,159,1,1
16345,45,7,111.8,45,2,2
16347,12,17,147.32999999999996,37,3,3
16348,33,49,274.14,241,2,3
16349,291,4,15.38,291,1,1
16350,22,10,178.2,334,3,2
16351,333,1,19.5,333,1,1
16352,18,5,80.6,38,3,1
16353,8,20,1494.9499999999996,332,3,3
16354,74,10,112.5,74,2,2
16356,198,6,44.71000000000001,278,1,2
16357,34,8,152.07,214,2,2
16358,2,18,400.02,185,3,3
16359,95,15,258.85,332,1,2
16360,5,134,726.4099999999997,89,3,3
16361,10,19,130.00000000000003,72,3,3
16362,33,9,91.0,92,2,2
16363,54,1,15.0,54,2,1
16364,12,14,196.91,138,3,2
16365,18,12,562.8500000000001,151,3,2
16366,19,2,35.40000000000001,19,3,1
16367,38,26,192.68,363,2,3
16368,3,18,109.45000000000002,29,3,3
16369,19,30,350.29999999999984,197,3,3
16370,83,48,270.98,226,2,3
16372,34,17,65.55000000000001,34,2,3
16374,67,24,77.64000000000001,263,2,3
16376,9,26,213.62,18,3,3
16377,268,1,390.0,268,1,1
16378,297,7,106.4,311,1,2
16379,5,20,402.36,79,3,3
16380,62,5,238.15,62,2,1
16383,75,17,103.3,269,2,3
16384,264,5,80.25,264,1,1
16385,61,7,70.34,159,2,2
16386,29,13,43.23,29,2,2
16389,54,8,255.7,284,2,2
16392,270,14,90.12,270,1,2
16393,3,60,502.34,363,3,3
16394,57,18,339.7700000000001,290,2,3
16395,61,47,335.05000000000007,331,2,3
16398,155,12,215.75,254,1,2
16399,20,13,81.3,236,3,2
16400,95,5,50.88,95,1,1
16401,2,47,1199.97,328,3,3
16403,313,1,15.0,313,1,1
16404,71,6,126.85,71,2,2
16406,19,14,48.32000000000001,19,3,2
16407,13,26,367.0,313,3,3
16409,37,36,327.24,318,2,3
16411,20,7,25.660000000000004,20,3,2
16412,54,4,26.3,54,2,1
16413,57,6,61.64999999999999,57,2,2
16414,22,3,52.4,281,3,1
16415,45,10,16.13,45,2,2
16416,27,17,349.72,57,3,3
16418,45,27,119.76,227,2,3
16419,129,10,238.55,312,1,2
16422,18,75,6592.329999999999,361,3,3
16423,25,2,77.34,25,3,1
16424,192,1,15.9,192,1,1
16425,303,2,30.6,303,1,1
16426,3,73,358.61999999999983,277,3,3
16427,264,2,40.08,285,1,1
16429,107,2,284.55,107,1,1
16431,214,13,95.38,298,1,2
16432,65,1,19.92,65,2,1
16433,29,5,40.6,29,2,1
16434,30,24,334.92,300,2,3
16438,6,15,71.63,83,3,2
16440,8,51,550.5000000000001,215,3,3
16441,68,5,80.3,292,2,1
16442,2,29,76.62000000000002,361,3,3
16444,47,19,108.0,265,2,3
16445,34,11,46.26,34,2,2
16446,206,1,1.25,206,1,1
16447,136,7,72.35000000000002,136,1,2
16448,199,2,20.64,199,1,1
16449,198,8,137.84,281,1,2
16450,150,3,66.06,150,1,1
16451,88,7,126.32,88,2,2
16454,45,1,1.0,45,2,1
16455,64,16,296.45,362,2,3
16456,100,23,288.54,307,1,3
16457,219,1,17.700000000000006,219,1,1
16458,3,39,699.5699999999998,361,3,3
16460,29,20,108.71,82,2,3
16461,178,5,26.75,178,1,1
16462,74,1,68.0,74,2,1
16463,22,15,252.59000000000003,205,3,2
16464,20,51,341.7199999999998,143,3,3
16466,34,36,384.91,293,2,3
16468,75,2,74.9,75,2,1
16469,24,38,143.82000000000005,247,3,3
16470,52,43,267.48,359,2,3
16471,275,2,36.2,275,1,1
16473,165,3,51.0,337,1,1
16474,8,65,336.62000000000006,146,3,3
16475,89,5,167.1,274,2,1
16477,64,30,503.70000000000016,353,2,3
16478,26,4,67.98,66,3,1
16479,11,8,59.63,11,3,2
16480,76,16,203.26,76,2,3
16482,16,4,48.42,16,3,1
16483,193,6,58.55,193,1,2
16484,191,5,71.7,191,1,1
16485,78,9,63.22000000000001,78,2,2
16488,34,4,72.88000000000002,149,2,1
16491,47,11,264.5,47,2,2
16493,80,18,454.93,286,2,3
16494,297,12,188.16000000000003,297,1,2
16495,4,19,118.81,277,3,3
16496,9,21,352.85,317,3,3
16497,50,17,343.44000000000005,334,2,3
16498,162,4,19.8,163,1,1
16499,361,7,122.6,365,1,2
16500,331,1,165.0,331,1,1
16503,107,17,302.10000000000014,361,1,3
16504,26,17,120.68,26,3,3
16506,41,1,19.8,41,2,1
16509,297,5,117.55,297,1,1
16511,22,43,251.50000000000003,267,3,3
16513,20,5,106.1,20,3,1
16515,53,25,316.55,312,2,3
16516,31,1,15.6,31,2,1
16517,278,4,33.0,278,1,1
16518,62,8,150.58,285,2,2
16519,26,1,25.0,26,3,1
16520,187,10,63.85,240,1,2
16523,2,55,1698.6399999999994,316,3,3
16525,38,27,2205.24,332,2,3
16526,172,1,10.0,172,1,1
16527,82,3,61.40000000000001,82,2,1
16528,4,2,23.520000000000003,4,3,1
16529,191,3,40.8,191,1,1
16531,23,16,276.61,361,3,3
16532,18,1,2232.0,18,3,1
16533,20,42,264.7,69,3,3
16535,6,6,79.58,6,3,2
16536,111,11,107.8,111,1,2
16539,3,8,327.21,359,3,2
16542,54,3,79.89999999999998,54,2,1
16546,291,3,70.2,291,1,1
16549,11,191,767.7400000000004,335,3,3
16550,109,42,334.0499999999999,236,1,3
16551,96,8,169.50000000000003,337,1,2
16552,243,1,17.700000000000006,243,1,1
16553,164,15,931.0,361,1,2
16554,43,14,224.05,332,2,2
16555,36,3,37.86,110,2,1
16556,67,35,510.5699999999998,361,2,3
16557,138,1,12.5,138,1,1
16558,1,84,1738.59,358,3,3
16560,27,11,141.97,359,3,2
16561,6,5,76.22,60,3,1
16563,54,4,341.82,54,2,1
16565,365,2,155.85,365,1,1
16566,193,1,29.7,193,1,1
16567,195,8,155.61,337,1,2
16569,4,1,10.5,4,3,1
16570,16,23,807.65,312,3,3
16571,27,13,214.62,282,3,2
16572,128,7,137.55,276,1,2
16573,85,9,118.35,291,2,2
16574,72,6,121.79999999999998,72,2,2
16581,183,1,10.2,183,1,1
16582,114,2,180.12,114,1,1
16584,81,2,44.76000000000001,81,2,1
16586,249,3,178.2,249,1,1
16587,233,5,90.15,233,1,1
16589,72,5,74.9,107,2,1
16591,69,2,44.55,69,2,1
16592,5,44,826.25,288,3,3
16593,51,4,63.15,190,2,1
16594,76,12,44.44,76,2,2
16595,62,25,91.83999999999996,62,2,3
16596,16,1,16.6,16,3,1
16597,5,3,63.5,5,3,1
16598,286,2,21.6,286,1,1
16600,5,15,204.78000000000003,75,3,2
16601,41,8,58.41,41,2,2
16602,37,9,148.20000000000005,37,2,2
16603,75,9,133.25,92,2,2
16607,18,28,473.44,359,3,3
16609,16,45,871.0500000000002,253,3,3
16610,220,1,9.96,220,1,1
16611,187,2,17.54,187,1,1
16612,33,12,208.20000000000005,312,2,2
16613,71,9,170.2,71,2,2
16614,183,3,52.08,183,1,1
16616,16,2,60.40000000000001,158,3,1
16617,236,2,68.7,236,1,1
16618,32,25,779.3099999999997,323,2,3
16620,4,2,40.3,261,3,1
16621,52,7,152.05,216,2,2
16624,81,8,190.44,198,2,2
16625,275,4,55.44,275,1,1
16626,1,43,883.6800000000002,267,3,3
16627,80,4,47.19,80,2,1
16628,30,17,274.94,235,2,3
16629,74,21,153.74999999999997,97,2,3
16633,18,26,519.4399999999998,235,3,3
16637,33,19,290.44999999999993,226,2,3
16638,100,20,308.3,330,1,3
16639,32,16,483.45,236,2,3
16641,106,4,88.34,106,1,1
16642,5,9,164.04,208,3,2
16643,246,7,117.01,246,1,2
16644,178,14,181.94,213,1,2
16647,170,6,74.04,205,1,2
16648,43,2,30.0,43,2,1
16650,72,3,60.6,72,2,1
16652,59,21,1071.29,274,2,3
16653,17,9,199.7,72,3,2
16654,142,8,126.91,236,1,2
16655,18,54,707.1399999999996,332,3,3
16656,43,12,1889.16,340,2,2
16657,10,37,137.27,255,3,3
16659,190,1,20.4,190,1,1
16660,17,6,731.9,320,3,2
16665,363,3,23.4,363,1,1
16666,20,9,54.21,20,3,2
16667,69,14,146.13000000000005,285,2,2
16668,16,2,30.6,285,3,1
16669,24,38,392.33,79,3,3
16670,31,57,896.17,359,2,3
16672,3,20,1149.5,267,3,3
16674,55,16,46.49,99,2,3
16676,34,21,362.54,338,2,3
16678,3,35,773.5199999999999,283,3,3
16680,44,3,56.9,44,2,1
16681,78,6,171.42,254,2,2
16682,5,11,469.19999999999993,188,3,2
16684,5,57,14708.959999999995,359,3,3
16685,62,14,65.38000000000001,62,2,2
16686,48,118,637.1099999999999,356,2,3
16688,2,12,222.72,61,3,2
16689,76,2,53.64000000000001,83,2,1
16690,73,5,69.93,73,2,1
16692,257,2,158.5,290,1,1
16693,69,13,101.6,272,2,2
16696,214,2,213.3,214,1,1
16697,242,1,8.25,242,1,1
16698,254,1,204.0,254,1,1
16700,9,59,946.0,317,3,3
16701,9,29,1000.3099999999997,362,3,3
16705,1,47,2294.3399999999992,359,3,3
16706,38,18,72.62,115,2,3
16708,46,10,183.0,46,2,2
16709,85,16,538.5,282,2,3
16710,20,71,420.5399999999999,361,3,3
16711,27,4,256.08,141,3,1
16712,19,69,570.25,277,3,3
16713,19,115,1308.1199999999994,355,3,3
16714,318,19,170.8,318,1,3
16715,79,1,3.8,79,2,1
16716,267,1,166.8,267,1,1
16717,24,35,690.3700000000001,173,3,3
16719,15,33,268.18,339,3,3
16720,27,4,21.25,27,3,1
16721,263,7,87.82000000000002,263,1,2
16722,18,34,823.98,289,3,3
16723,108,5,87.35000000000002,108,1,1
16725,303,29,147.37,360,1,3
16726,27,30,249.07,362,3,3
16727,365,4,28.85,365,1,1
16728,47,50,172.04999999999995,265,2,3
16729,39,130,1462.8099999999995,242,2,3
16730,53,18,123.87000000000002,320,2,3
16732,32,7,144.12,32,2,2
16734,53,10,78.85999999999999,115,2,2
16735,79,19,385.8,335,2,3
16739,177,3,86.8,177,1,1
16742,47,1,464.9,47,2,1
16743,30,42,541.14,359,2,3
16744,12,43,189.5,174,3,3
16745,87,85,1721.9599999999994,312,2,3
16746,5,71,1090.9299999999996,359,3,3
16747,38,11,190.87,68,2,2
16748,18,15,343.9000000000001,335,3,2
16750,45,22,187.33,233,2,3
16751,31,4,177.24,31,2,1
16753,59,7,29.450000000000006,59,2,2
16755,115,39,325.71,316,1,3
16756,215,5,90.9,215,1,1
16757,319,2,60.60000000000001,319,1,1
16758,66,3,33.15,66,2,1
16759,8,7,131.76,31,3,2
16761,97,4,85.2,97,1,1
16762,20,13,258.02,145,3,2
16763,199,4,143.1,199,1,1
16764,4,130,535.8399999999998,144,3,3
16766,274,8,270.3,274,1,2
16767,31,48,982.7200000000003,317,2,3
16768,48,12,95.7,272,2,2
16769,261,8,77.35,261,1,2
16770,58,28,188.46,359,2,3
16771,34,62,527.5299999999999,339,2,3
16773,58,5,24.1,58,2,1
16774,68,9,126.25,179,2,2
16775,58,26,218.8,331,2,3
16776,61,20,116.14999999999998,61,2,3
16777,81,14,56.82,258,2,2
16778,75,5,71.0,75,2,1
16779,3,74,2278.17,363,3,3
16780,101,12,86.74,260,1,2
16782,18,37,474.75,360,3,3
16788,124,37,128.67,255,1,3
16789,9,2,27.5,9,3,1
16790,4,16,250.30000000000004,38,3,3
16791,30,63,397.90999999999985,333,2,3
16792,283,1,5.1,283,1,1
16793,58,3,36.46,58,2,1
16794,2,44,261.11,181,3,3
16796,90,2,34.739999999999995,90,2,1
16800,12,41,279.14,12,3,3
16801,164,21,411.6,274,1,3
16803,66,3,36.49,66,2,1
16804,24,11,81.0,271,3,2
16805,174,24,103.4,361,1,3
16806,104,21,192.49,240,1,3
16807,143,11,177.62,271,1,2
16808,100,4,44.1,275,1,1
16809,24,28,174.44999999999993,263,3,3
16810,193,5,90.8,193,1,1
16811,5,7,117.49,18,3,2
16812,361,1,14.85,361,1,1
16813,9,96,436.51999999999987,205,3,3
16814,15,47,977.7000000000003,340,3,3
16816,150,6,75.1,359,1,2
16817,3,12,127.64,274,3,2
16818,11,29,564.16,206,3,3
16820,96,5,75.42,96,1,1
16823,228,7,75.35000000000002,228,1,2
16824,16,4,54.96,165,3,1
16825,39,3,59.4,186,2,1
16826,52,6,97.8,52,2,2
16828,94,3,47.4,113,1,1
16829,157,2,59.40000000000001,157,1,1
16830,39,4,63.65,39,2,1
16832,218,1,4.95,218,1,1
16833,2,9,152.13,335,3,2
16834,228,4,70.24,228,1,1
16835,129,1,20.8,129,1,1
16836,40,2,30.980000000000004,40,2,1
16837,32,28,536.14,246,2,3
16838,198,3,43.6,289,1,1
16839,9,48,2607.4500000000007,337,3,3
16841,37,29,532.16,288,2,3
16842,101,8,125.04,303,1,2
16843,43,90,2456.859999999999,328,2,3
16846,51,1,24.96,51,2,1
16847,44,2,26.8,44,2,1
16848,53,4,87.9,53,2,1
16849,187,3,47.7,187,1,1
16850,334,5,82.5,334,1,1
16851,5,4,58.79999999999999,52,3,1
16852,177,2,34.85,177,1,1
16855,24,3,46.05,44,3,1
16856,15,1,17.700000000000006,15,3,1
16859,145,12,221.07,262,1,2
16863,32,5,135.07999999999998,32,2,1
16866,141,2,40.65,162,1,1
16869,23,25,148.43,176,3,3
16871,23,25,520.24,271,3,3
16872,78,1,49.95,78,2,1
16873,5,55,1323.2099999999996,365,3,3
16875,68,22,399.85,340,2,3
16877,13,21,149.66,209,3,3
16878,85,1,2.55,85,2,1
16880,31,38,326.13999999999993,190,2,3
16881,67,1,432.0,67,2,1
16882,67,7,134.04000000000002,240,2,2
16883,188,3,16.65,188,1,1
16884,38,3,52.96,38,2,1
16885,16,21,99.36,358,3,3
16887,36,9,52.16,36,2,2
16889,195,25,317.27,337,1,3
16891,2,33,132.29000000000002,142,3,3
16892,2,20,114.46,184,3,3
16895,65,16,57.42,65,2,3
16897,314,10,66.28,314,1,2
16898,27,29,79.78999999999998,178,3,3
16899,8,20,158.14999999999995,361,3,3
16900,17,23,215.47,64,3,3
16902,117,10,606.64,117,1,2
16903,30,9,66.89,30,2,2
16904,5,138,851.1400000000001,325,3,3
16905,6,53,788.1899999999998,261,3,3
16906,82,20,182.04,249,2,3
16907,30,27,262.35,291,2,3
16909,73,2,24.36,73,2,1
16910,5,90,239.81999999999996,92,3,3
16912,29,22,488.6,324,2,3
16913,291,1,1.25,291,1,1
16914,37,5,15.1,37,2,1
16915,45,13,61.44,249,2,2
16916,24,19,63.53,24,3,3
16917,277,3,218.62,277,1,1
16918,64,23,223.76,318,2,3
16919,157,67,534.44,361,1,3
16921,62,12,50.3,62,2,2
16923,13,142,1355.94,363,3,3
16924,22,14,149.26999999999995,85,3,2
16928,87,30,410.3999999999999,323,2,3
16929,4,16,255.66,156,3,3
16930,27,12,47.59,69,3,2
16931,6,172,876.2700000000003,358,3,3
16932,54,13,28.309999999999995,54,2,2
16933,2,9,99.45000000000002,240,3,2
16934,55,9,122.45,55,2,2
16936,26,16,51.95,26,3,3
16938,9,52,426.3100000000002,309,3,3
16940,53,55,481.4900000000002,290,2,3
16942,13,39,349.93999999999994,228,3,3
16943,212,8,204.18,319,1,2
16945,22,53,852.7799999999999,359,3,3
16947,236,1,15.0,236,1,1
16948,139,5,138.6,326,1,1
16949,41,9,99.43,255,2,2
16950,57,10,244.22000000000003,125,2,2
16951,137,10,194.81,305,1,2
16952,110,3,26.23,110,1,1
16954,17,14,658.4000000000002,360,3,2
16955,185,6,118.21,337,1,2
16956,18,1,13.5,18,3,1
16957,240,4,79.2,282,1,1
16959,88,2,25.8,88,2,1
16960,39,19,81.22000000000001,253,2,3
16961,117,4,65.3,117,1,1
16963,188,2,32.550000000000004,188,1,1
16965,227,6,76.59,227,1,2
16966,198,6,329.64,241,1,2
16967,190,5,80.7,190,1,1
16968,5,7,76.94999999999997,108,3,2
16969,40,10,119.42,192,2,2
16971,39,5,29.78,39,2,1
16976,268,1,175.2,268,1,1
16978,78,11,98.54,78,2,2
16979,4,18,559.6099999999999,298,3,3
16980,256,14,129.25,292,1,2
16982,61,5,86.5,61,2,1
16983,13,29,235.37,321,3,3
16984,89,98,1088.66,131,2,3
16985,18,21,973.04,359,3,3
16986,31,1,62.40000000000001,31,2,1
16987,4,28,415.79999999999984,206,3,3
16988,6,1,10.2,6,3,1
16992,11,21,346.05,285,3,3
16996,31,6,226.24,270,2,2
16997,289,3,195.0,326,1,1
16999,75,2,29.3,75,2,1
17001,1,34,722.4499999999998,359,3,3
17002,86,13,434.66,291,2,2
17004,47,13,386.28,93,2,2
17006,5,12,198.41,76,3,2
17007,51,6,157.47,358,2,2
17010,19,1,10.08,19,3,1
17011,31,5,87.29999999999998,31,2,1
17014,9,16,101.34,67,3,3
17015,29,46,404.93,186,2,3
17017,3,34,1113.8600000000004,361,3,3
17018,41,4,176.1,41,2,1
17019,12,37,151.99,331,3,3
17022,32,1,6.959999999999999,32,2,1
17024,158,1,31.25,158,1,1
17025,61,1,90.0,61,2,1
17027,79,38,239.02,318,2,3
17030,64,1,2.9,64,2,1
17031,12,4,66.6,155,3,1
17033,87,7,238.68,215,2,2
17034,17,7,170.07999999999996,288,3,2
17035,246,5,73.92000000000002,312,1,1
17037,88,13,222.09,88,2,2
17038,31,5,15.15,31,2,1
17040,138,4,56.7,138,1,1
17041,27,14,166.26,361,3,2
17042,3,24,264.61,248,3,3
17043,33,20,548.4499999999998,267,2,3
17044,26,2,381.6,26,3,1
17045,114,4,60.29,157,1,1
17046,158,4,154.38,158,1,1
17047,86,12,199.8,206,2,2
17048,118,8,188.35,332,1,2
17049,3,55,891.8599999999997,276,3,3
17050,97,53,528.96,300,1,3
17051,195,9,57.40000000000001,195,1,2
17052,29,14,62.49,29,2,2
17053,131,2,90.9,131,1,1
17054,29,14,197.35,246,2,2
17058,82,12,202.49,240,2,2
17059,30,80,467.48,261,2,3
17060,267,1,17.700000000000006,267,1,1
17061,74,22,724.9,233,2,3
17062,314,10,70.75,359,1,2
17063,22,13,237.98,290,3,2
17064,183,14,151.75,328,1,2
17068,13,56,891.4899999999997,359,3,3
17069,29,31,546.13,355,2,3
17070,115,15,73.41,115,1,2
17071,29,32,574.4599999999998,310,2,3
17073,18,29,244.16,110,3,3
17075,18,18,176.43,318,3,3
17076,37,5,123.0,365,2,1
17078,37,5,104.24,37,2,1
17080,23,1,20.4,23,3,1
17081,26,17,57.27,47,3,3
17082,34,14,260.25,319,2,2
17083,110,10,258.66,304,1,2
17084,36,21,397.24000000000007,36,2,3
17085,124,47,437.38,363,1,3
17086,8,23,839.3,64,3,3
17088,29,22,394.95,254,2,3
17090,89,15,510.15,289,2,2
17091,3,38,673.0699999999998,325,3,3
17092,51,21,251.47,278,2,3
17094,323,1,47.7,323,1,1
17095,23,8,94.55,300,3,2
17096,16,9,204.58,262,3,2
17100,19,12,183.16,19,3,2
17101,30,8,332.44000000000005,179,2,2
17105,160,14,104.18,307,1,2
17107,34,79,1846.1600000000005,279,2,3
17109,33,15,130.94,233,2,2
17110,166,6,93.0,166,1,2
17111,48,5,57.6,48,2,1
17114,6,29,192.74,335,3,3
17115,183,4,66.6,234,1,1
17117,289,1,6.6000000000000005,289,1,1
17118,318,2,22.56,318,1,1
17119,4,11,181.86,60,3,2
17120,234,6,115.05,234,1,2
17123,162,2,69.6,162,1,1
17124,186,6,35.13,186,1,2
17125,51,8,36.15,51,2,2
17126,153,46,199.22999999999996,363,1,3
17128,335,4,28.55,335,1,1
17131,6,29,584.63,76,3,3
17133,16,6,631.95,267,3,2
17134,107,3,56.6,265,1,1
17135,17,4,77.46,290,3,1
17138,276,3,53.5,276,1,1
17139,16,105,2423.270000000001,289,3,3
17140,248,5,37.0,248,1,1
17142,240,2,54.75,240,1,1
17144,2,11,177.98999999999995,85,3,2
17146,106,10,165.75000000000003,359,1,2
17147,23,14,394.77,312,3,2
17148,52,2,24.9,52,2,1
17152,195,3,220.1,195,1,1
17153,25,2,25.9,25,3,1
17154,76,5,63.72,76,2,1
17155,18,9,182.21,178,3,2
17157,177,2,39.90000000000001,177,1,1
17158,33,9,189.59,361,2,2
17159,22,20,274.73,172,3,3
17160,32,45,630.2100000000003,242,2,3
17162,29,21,360.19000000000005,306,2,3
17163,79,1,34.0,79,2,1
17164,33,31,545.92,274,2,3
17165,285,1,17.700000000000006,285,1,1
17166,204,3,31.65,204,1,1
17169,58,12,193.41000000000003,184,2,2
17171,290,1,25.5,290,1,1
17172,79,3,91.56,79,2,1
17173,6,25,1102.5000000000002,132,3,3
17174,218,1,10.5,218,1,1
17175,45,17,373.9,297,2,3
17176,202,2,30.3,202,1,1
17179,179,10,95.4,362,1,2
17180,57,32,213.56999999999994,317,2,3
17181,58,4,33.2,58,2,1
17183,33,13,748.6099999999999,106,2,2
17187,227,2,31.6,227,1,1
17188,12,21,484.76,363,3,3
17189,107,15,113.44000000000004,360,1,2
17190,59,4,70.95000000000002,59,2,1
17191,29,29,326.89,281,2,3
17193,36,9,413.34,177,2,2
17194,361,4,51.92,361,1,1
17197,30,6,108.3,30,2,2
17198,24,6,59.56,24,3,2
17201,54,5,12.77,54,2,1
17203,36,27,773.1899999999998,61,2,3
17204,176,6,192.45,264,1,2
17205,54,1,72.0,54,2,1
17211,27,39,449.91,363,3,3
17212,254,1,60.0,254,1,1
17213,41,36,661.3100000000002,354,2,3
17214,61,18,179.4,360,2,3
17218,5,52,375.46999999999986,363,3,3
17219,32,5,32.0,32,2,1
17220,25,90,641.6399999999999,365,3,3
17221,8,18,69.86000000000001,37,3,3
17222,66,2,19.8,66,2,1
17223,311,4,15.05,311,1,1
17226,309,4,85.35,309,1,1
17227,19,7,236.35,257,3,2
17228,16,41,377.49000000000007,312,3,3
17229,97,9,38.67999999999999,143,1,2
17230,265,17,891.42,360,1,3
17231,13,122,684.5799999999998,362,3,3
17232,3,3,31.73,15,3,1
17233,36,2,33.25,36,2,1
17234,183,1,3.75,183,1,1
17235,26,3,16.44,26,3,1
17236,13,21,211.74,363,3,3
17237,12,3,37.91,12,3,1
17238,3,110,716.7099999999997,323,3,3
17239,313,3,89.5,313,1,1
17242,109,5,170.04,181,1,1
17243,6,90,1746.3700000000006,363,3,3
17244,54,7,117.75,54,2,2
17245,205,1,15.3,205,1,1
17247,16,15,59.22,16,3,2
17248,121,16,51.60000000000001,121,1,3
17250,4,10,62.89999999999999,262,3,2
17251,363,6,52.95,363,1,2
17252,187,16,41.75,187,1,3
17253,19,6,64.35,19,3,2
17254,5,19,38.5,16,3,3
17255,41,20,62.40999999999998,300,2,3
17256,108,3,24.4,313,1,1
17259,149,8,50.12000000000001,149,1,2
17262,228,2,251.1,262,1,1
17263,209,3,10.5,209,1,1
17265,139,15,73.23000000000002,181,1,2
17266,4,18,62.79,148,3,3
17267,128,4,14.78,128,1,1
17272,47,23,471.48,263,2,3
17274,36,2,9.45,36,2,1
17277,228,10,113.37,323,1,2
17278,242,3,52.98,242,1,1
17279,58,3,92.28,58,2,1
17282,131,17,592.3600000000001,300,1,3
17284,61,56,335.3699999999999,337,2,3
17286,22,9,44.95,22,3,2
17287,27,26,189.29,253,3,3
17288,13,20,178.44,359,3,3
17289,32,20,150.38000000000005,181,2,3
17290,4,19,113.7,17,3,3
17293,31,32,431.85,362,2,3
17295,29,13,109.96,65,2,2
17297,18,12,18.83,18,3,2
17298,102,9,130.78,125,1,2
17299,12,14,123.28,174,3,2
17301,22,7,26.5,22,3,2
17302,15,19,289.2000000000001,306,3,3
17303,362,12,49.72000000000001,362,1,2
17306,11,10,1221.9,323,3,2
17309,96,4,17.5,96,1,1
17311,79,8,267.26,317,2,2
17312,156,2,1.7999999999999998,160,1,1
17313,32,9,932.34,32,2,2
17314,25,18,390.05,312,3,3
17315,2,97,1273.0799999999995,358,3,3
17317,90,1,76.32000000000002,90,2,1
17320,101,11,173.73999999999995,237,1,2
17321,68,17,131.31,68,2,3
17323,16,48,242.13999999999993,293,3,3
17324,22,4,108.26,332,3,1
17325,281,2,39.6,281,1,1
17329,15,8,186.43,316,3,2
17330,68,1,45.0,68,2,1
17333,86,5,80.4,86,2,1
17334,309,2,30.24,309,1,1
17337,152,114,413.46,311,1,3
17338,18,139,1158.1899999999996,362,3,3
17339,95,4,141.96,95,1,1
17340,30,70,2169.7700000000004,355,2,3
17341,157,5,107.02,157,1,1
17343,356,1,1.7399999999999998,356,1,1
17344,47,6,22.1,47,2,2
17345,16,21,167.74000000000004,197,3,3
17346,4,99,589.8699999999999,360,3,3
17348,15,40,193.95,298,3,3
17349,180,1,12.75,180,1,1
17350,9,19,289.9600000000001,52,3,3
17351,37,6,66.95,170,2,2
17353,155,2,435.0,155,1,1
17354,51,4,434.56,51,2,1
17356,312,1,4.25,312,1,1
17357,25,8,51.11,25,3,2
17358,304,14,82.89,356,1,2
17359,12,5,46.3,12,3,1
17360,18,27,104.87000000000002,185,3,3
17361,187,3,50.5,187,1,1
17362,240,9,102.35,310,1,2
17364,1,68,746.58,332,3,3
17365,13,97,1081.11,333,3,3
17367,239,7,44.02,239,1,2
17368,24,23,325.47,338,3,3
17370,73,6,93.86,93,2,2
17371,18,18,66.73,362,3,3
17372,41,46,226.13000000000008,363,2,3
17373,41,7,79.79,313,2,2
17374,219,8,141.15000000000003,282,1,2
17375,200,15,98.02,362,1,2
17376,71,10,73.3,312,2,2
17377,24,78,603.3499999999998,358,3,3
17379,12,21,121.44,12,3,3
17381,25,20,3065.4,309,3,3
17383,5,16,82.94000000000003,5,3,3
17384,20,6,53.03,20,3,2
17385,15,6,70.34,15,3,2
17386,8,9,1407.2800000000002,166,3,2
17387,20,17,162.37,34,3,3
17388,132,4,71.9,132,1,1
17389,1,38,4096.219999999998,332,3,3
17391,165,1,203.52,165,1,1
17392,307,19,127.28,359,1,3
17394,220,1,29.7,220,1,1
17396,40,5,2242.6,149,2,1
17397,23,14,150.82000000000005,23,3,2
17398,115,10,164.96,256,1,2
17400,127,36,290.58,354,1,3
17402,5,8,525.34,330,3,2
17403,37,5,26.38,37,2,1
17405,2,12,153.19000000000003,151,3,2
17406,334,17,435.7,334,1,3
17408,164,2,32.65,164,1,1
17409,249,5,260.55,249,1,1
17410,17,8,130.74,216,3,2
17411,76,3,48.5,262,2,1
17412,24,15,266.62,359,3,2
17414,44,4,756.4,185,2,1
17415,80,2,77.19999999999997,80,2,1
17416,30,53,1388.71,282,2,3
17418,43,7,104.21,324,2,2
17419,12,34,761.3000000000002,325,3,3
17420,51,2,41.6,51,2,1
17422,17,27,458.91000000000014,297,3,3
17423,47,9,273.02,218,2,2
